Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Scalar.AspNetCore	2.0.1
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Sekiban.Pure.CosmosDb	1.0.0-preview8
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Sekiban.Pure.Orleans	1.0.0-preview8
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Sekiban.Pure.Postgres	1.0.0-preview8
Samples/Tutorials/AspireEventSample/AspireEventSample.ApiService/AspireEventSample.ApiService.csproj	Sekiban.Pure.SourceGenerator	1.0.0-preview8
Samples/Tutorials/AspireEventSample/AspireEventSample.AppHost/AspireEventSample.AppHost.csproj	Aspire.Hosting.AppHost	9.0.0
Samples/Tutorials/AspireEventSample/AspireEventSample.AppHost/AspireEventSample.AppHost.csproj	Aspire.Hosting.Azure.Storage	9.0.0
Samples/Tutorials/AspireEventSample/AspireEventSample.AppHost/AspireEventSample.AppHost.csproj	Aspire.Hosting.Orleans	9.0.0
Samples/Tutorials/AspireEventSample/AspireEventSample.AppHost/AspireEventSample.AppHost.csproj	Aspire.Hosting.PostgreSQL	9.0.0
Samples/Tutorials/AspireEventSample/AspireEventSample.NUnitTest/AspireEventSample.NUnitTest.csproj	Microsoft.NET.Test.Sdk	17.11.1
Samples/Tutorials/AspireEventSample/AspireEventSample.NUnitTest/AspireEventSample.NUnitTest.csproj	NUnit	4.3.2
Samples/Tutorials/AspireEventSample/AspireEventSample.NUnitTest/AspireEventSample.NUnitTest.csproj	NUnit.Analyzers	4.3.0
Samples/Tutorials/AspireEventSample/AspireEventSample.NUnitTest/AspireEventSample.NUnitTest.csproj	NUnit3TestAdapter	4.6.0
Samples/Tutorials/AspireEventSample/AspireEventSample.NUnitTest/AspireEventSample.NUnitTest.csproj	Sekiban.Pure.NUnit	1.0.0-preview7
Samples/Tutorials/AspireEventSample/AspireEventSample.NUnitTest/AspireEventSample.NUnitTest.csproj	Sekiban.Pure.Orleans.NUnit	1.0.0-preview7
Samples/Tutorials/AspireEventSample/AspireEventSample.NUnitTest/AspireEventSample.NUnitTest.csproj	coverlet.collector	6.0.2
Samples/Tutorials/AspireEventSample/AspireEventSample.ServiceDefaults/AspireEventSample.ServiceDefaults.csproj	Microsoft.Extensions.Http.Resilience	9.0.0
Samples/Tutorials/AspireEventSample/AspireEventSample.ServiceDefaults/AspireEventSample.ServiceDefaults.csproj	Microsoft.Extensions.ServiceDiscovery	9.0.0
Samples/Tutorials/AspireEventSample/AspireEventSample.ServiceDefaults/AspireEventSample.ServiceDefaults.csproj	OpenTelemetry.Exporter.OpenTelemetryProtocol	1.9.0
Samples/Tutorials/AspireEventSample/AspireEventSample.ServiceDefaults/AspireEventSample.ServiceDefaults.csproj	OpenTelemetry.Extensions.Hosting	1.9.0
Samples/Tutorials/AspireEventSample/AspireEventSample.ServiceDefaults/AspireEventSample.ServiceDefaults.csproj	OpenTelemetry.Instrumentation.AspNetCore	1.9.0
Samples/Tutorials/AspireEventSample/AspireEventSample.ServiceDefaults/AspireEventSample.ServiceDefaults.csproj	OpenTelemetry.Instrumentation.Http	1.9.0
Samples/Tutorials/AspireEventSample/AspireEventSample.ServiceDefaults/AspireEventSample.ServiceDefaults.csproj	OpenTelemetry.Instrumentation.Runtime	1.9.0
Samples/Tutorials/AspireEventSample/AspireEventSample.UnitTest/AspireEventSample.UnitTest.csproj	Microsoft.NET.Test.Sdk	17.13.0
Samples/Tutorials/AspireEventSample/AspireEventSample.UnitTest/AspireEventSample.UnitTest.csproj	Microsoft.Orleans.Serialization.TestKit	9.1.2
Samples/Tutorials/AspireEventSample/AspireEventSample.UnitTest/AspireEventSample.UnitTest.csproj	Sekiban.Pure.Orleans.xUnit	1.0.0-preview7
Samples/Tutorials/AspireEventSample/AspireEventSample.UnitTest/AspireEventSample.UnitTest.csproj	Sekiban.Pure.xUnit	1.0.0-preview7
Samples/Tutorials/AspireEventSample/AspireEventSample.UnitTest/AspireEventSample.UnitTest.csproj	coverlet.collector	6.0.4
Samples/Tutorials/AspireEventSample/AspireEventSample.UnitTest/AspireEventSample.UnitTest.csproj	xunit	2.9.3
Samples/Tutorials/AspireEventSample/AspireEventSample.UnitTest/AspireEventSample.UnitTest.csproj	xunit.runner.visualstudio	2.8.2
internalUsages/FeatureCheck.WebApi.AspireTest/FeatureCheck.WebApi.AspireTest.csproj	Microsoft.AspNetCore.OpenApi	9.0.1
internalUsages/FeatureCheck.WebApi.Dynamo/FeatureCheck.WebApi.Dynamo.csproj	Microsoft.AspNetCore.OpenApi	9.0.0
internalUsages/FeatureCheck.WebApi.Dynamo/FeatureCheck.WebApi.Dynamo.csproj	Swashbuckle.AspNetCore	7.2.0
internalUsages/FeatureCheck.WebApi.OpenApi9/FeatureCheck.WebApi.OpenApi9.csproj	Microsoft.AspNetCore.OpenApi	9.0.0
internalUsages/FeatureCheck.WebApi.OpenApi9/FeatureCheck.WebApi.OpenApi9.csproj	Scalar.AspNetCore	2.0.7
internalUsages/FeatureCheck.WebApi.Postgres/FeatureCheck.WebApi.Postgres.csproj	Microsoft.AspNetCore.OpenApi	9.0.0
internalUsages/FeatureCheck.WebApi.Postgres/FeatureCheck.WebApi.Postgres.csproj	Swashbuckle.AspNetCore	7.2.0
internalUsages/FeatureCheck.WebApi/FeatureCheck.WebApi.csproj	Microsoft.AspNetCore.OpenApi	9.0.0
internalUsages/FeatureCheck.WebApi/FeatureCheck.WebApi.csproj	Swashbuckle.AspNetCore	7.2.0
internalUsages/FeatureCheck.WebApi/FeatureCheck.WebApi.csproj	Swashbuckle.AspNetCore.Annotations	7.2.0
internalUsages/FeatureCheck.WebApi/FeatureCheck.WebApi.csproj	Swashbuckle.AspNetCore.Swagger	7.2.0
internalUsages/MemStat.Net.Web/MemStat.Net.Web.csproj	Microsoft.AspNetCore.OpenApi	9.0.0
internalUsages/MemStat.Net.Web/MemStat.Net.Web.csproj	Swashbuckle.AspNetCore	7.2.0
src/MemStat.Net/MemStat.Net.csproj	ComputerInfo	0.2.0
src/MemStat.Net/MemStat.Net.csproj	Microsoft.Extensions.DependencyInjection.Abstractions	9.0.0
src/MemStat.Net/MemStat.Net.csproj	Microsoft.Sbom.Targets	3.0.1
src/MemStat.Net/MemStat.Net.csproj	Microsoft.VisualBasic	10.3.0
src/MemStat.Net/MemStat.Net.csproj	ResultBoxes	0.3.31
src/Sekiban.Aspire.Infrastructure.Cosmos/Sekiban.Aspire.Infrastructure.Cosmos.csproj	Aspire.Azure.Storage.Blobs	9.0.0
src/Sekiban.Aspire.Infrastructure.Cosmos/Sekiban.Aspire.Infrastructure.Cosmos.csproj	Aspire.Microsoft.Azure.Cosmos	9.0.0
src/Sekiban.Aspire.Infrastructure.Cosmos/Sekiban.Aspire.Infrastructure.Cosmos.csproj	Microsoft.Sbom.Targets	3.0.1
src/Sekiban.Aspire.Infrastructure.Cosmos/Sekiban.Aspire.Infrastructure.Cosmos.csproj	Sekiban.Infrastructure.Cosmos	0.24.3
src/Sekiban.Aspire.Infrastructure.Cosmos/Sekiban.Aspire.Infrastructure.Cosmos.csproj	Sekiban.Web	0.24.3
src/Sekiban.Core.DotNet/Sekiban.Core.DotNet.csproj	MediatR	12.4.1
src/Sekiban.Core.DotNet/Sekiban.Core.DotNet.csproj	Microsoft.Extensions.Caching.Memory	9.0.1
src/Sekiban.Core.DotNet/Sekiban.Core.DotNet.csproj	Microsoft.Extensions.Configuration	9.0.1
src/Sekiban.Core.DotNet/Sekiban.Core.DotNet.csproj	Microsoft.Extensions.Configuration.Abstractions	9.0.1
src/Sekiban.Core.DotNet/Sekiban.Core.DotNet.csproj	Microsoft.Extensions.Configuration.Binder	9.0.1
src/Sekiban.Core.DotNet/Sekiban.Core.DotNet.csproj	Microsoft.Extensions.DependencyInjection	9.0.1
src/Sekiban.Core.DotNet/Sekiban.Core.DotNet.csproj	Microsoft.Extensions.Hosting	9.0.1
src/Sekiban.Core.DotNet/Sekiban.Core.DotNet.csproj	Microsoft.Sbom.Targets	3.0.1
src/Sekiban.Core.DotNet/Sekiban.Core.DotNet.csproj	ResultBoxes	0.3.31
src/Sekiban.Core.DotNet/Sekiban.Core.DotNet.csproj	SharpZipLib	1.4.2
src/Sekiban.Core.DotNet/Sekiban.Core.DotNet.csproj	System.Runtime.InteropServices	4.3.0
src/Sekiban.Core/Sekiban.Core.csproj	Microsoft.Sbom.Targets	3.0.1
src/Sekiban.Core/Sekiban.Core.csproj	Sekiban.Core.DotNet	0.24.3
src/Sekiban.Infrastructure.Aws.S3/Sekiban.Infrastructure.Aws.S3.csproj	AWSSDK.S3	3.7.413
src/Sekiban.Infrastructure.Aws.S3/Sekiban.Infrastructure.Aws.S3.csproj	Microsoft.Sbom.Targets	3.0.1
src/Sekiban.Infrastructure.Aws.S3/Sekiban.Infrastructure.Aws.S3.csproj	Sekiban.Core.DotNet	0.24.3
src/Sekiban.Infrastructure.Aws.S3/Sekiban.Infrastructure.Aws.S3.csproj	SharpZipLib	1.4.2
src/Sekiban.Infrastructure.Aws.S3/Sekiban.Infrastructure.Aws.S3.csproj	System.Configuration.ConfigurationManager	9.0.1
src/Sekiban.Infrastructure.Azure.Storage.Blobs/Sekiban.Infrastructure.Azure.Storage.Blobs.csproj	Azure.Storage.Blobs	12.23.0
src/Sekiban.Infrastructure.Azure.Storage.Blobs/Sekiban.Infrastructure.Azure.Storage.Blobs.csproj	Microsoft.Sbom.Targets	3.0.1
src/Sekiban.Infrastructure.Azure.Storage.Blobs/Sekiban.Infrastructure.Azure.Storage.Blobs.csproj	Sekiban.Core.DotNet	0.24.3
src/Sekiban.Infrastructure.Azure.Storage.Blobs/Sekiban.Infrastructure.Azure.Storage.Blobs.csproj	System.Configuration.ConfigurationManager	9.0.1
src/Sekiban.Infrastructure.Cosmos/Sekiban.Infrastructure.Cosmos.csproj	Microsoft.Azure.Cosmos	3.46.1
